HGNC.symbol	Protein.Coding	Immunity.Gene	Pseudogene	TM.Domain	SEG	Coiled.coil	Signal.peptide	Avg.transcript	Avg.GC.content	Total.exons	Constitutive.exons	Mouse.homologs.70	Nucleus	Cytoplasm	Mitochondrion	Golgi	ER	Cell.surface
HIST1H2AG	1	0	0	0	1	0	0	2250	0.468	1	1	0	1	0	0	0	0	0
HIST1H2AH	1	0	0	0	1	0	0	387	0.6176	1	1	0	1	0	0	0	0	0
HIST1H2AI	1	0	0	0	1	0	0	503	0.5964	1	1	0	1	0	0	0	0	0
HIST1H2AL	1	0	0	0	1	0	0	393	0.6387	1	1	0	1	0	0	0	0	0
HIST1H2AM	1	0	0	0	1	0	0	393	0.6183	1	1	0	1	0	0	0	0	0
HIST1H2BB	1	0	0	0	1	0	0	406	0.4127	3	0	1	1	0	0	0	0	0
HIST1H2BD	1	0	0	0	1	0	0	642.5	0.4224	3	0	1	1	0	0	0	0	0
HIST1H2BL	1	0	0	0	1	0	0	488	0.5717	1	1	0	1	0	0	0	0	0
HIST1H2BM	1	0	0	0	1	0	0	381	0.5538	1	1	0	1	0	0	0	0	0
HIST1H3A	1	0	0	0	0	0	0	411	0.6058	1	1	0	1	0	0	0	0	0
HIST1H3D	1	0	0	0	0	0	0	411	0.6229	1	1	0	1	0	0	0	0	0
HIST1H3F	1	0	0	0	0	0	0	411	0.6083	1	1	0	1	0	0	0	0	0
HIST1H3G	1	0	0	0	0	0	0	2411	0.4268	1	1	1	1	0	0	0	0	0
HIST1H3H	1	0	0	0	0	0	0	1237	0.4907	1	1	0	1	0	0	0	0	0
HIST1H3I	1	0	0	0	0	0	0	411	0.6253	1	1	0	1	0	0	0	0	0
HIST1H4E	1	0	0	0	1	0	0	312	0.5705	1	1	0	1	0	0	0	0	0
HIST1H4I	1	0	0	0	1	0	0	1294	0.4675	1	1	1	1	0	0	0	0	0
HIST1H4J	1	0	0	0	1	0	0	373	0.622	1	1	0	1	0	0	0	0	0
HIST1H4K	1	0	0	0	1	0	0	312	0.641	1	1	1	1	0	0	0	0	0
HIST1H4L	1	0	0	0	1	0	0	312	0.5897	1	1	0	1	0	0	0	0	0
HIST2H2AA3	1	0	0	0	1	0	0	549	0.6175	1	1	0	1	0	0	0	0	0
HIST2H2AA4	1	0	0	0	1	0	0	564	0.617	1	1	1	1	0	0	0	0	0
HIST2H2AC	1	0	0	0	1	0	0	390	0.6282	1	1	1	1	0	0	0	0	0
HIST2H2BF	1	0	0	0	1	0	0	1476.5	0.4191	9	0	1	1	0	0	0	0	0
HIST2H4A	1	0	0	0	1	0	0	920.5	0.469	7	0	1	1	0	0	0	0	0
HIST2H4B	1	0	0	0	1	0	0	1145.33333333333	0.4692	5	0	0	1	0	0	0	0	0
HIST3H2A	1	0	0	0	1	0	0	895	0.5765	1	1	1	1	0	0	0	0	0
HIST4H4	1	0	0	0	1	0	0	1247.5	0.4957	11	0	1	1	0	0	0	0	0
HIVEP1	1	0	0	0	1	1	0	3716.11111111111	0.3937	26	0	1	1	0	1	0	0	0
HK2	1	0	0	0	0	0	0	5525	0.4762	21	0	1	0	1	1	0	0	0
HK3	1	0	0	0	1	0	0	1114.5	0.5428	28	0	1	0	1	1	0	0	0
HLA-A	1	0	0	1	1	0	1	2206.53846153846	0.525605555555556	177	0	0	0	0	0	1	1	1
HLA-B	1	0	0	1	1	0	1	1159.45454545455	0.590938095238095	129	0	0	0	0	0	1	1	1
HLA-DMB	1	0	0	1	1	0	1	957	0.450265789473684	138	0	0	0	0	0	0	0	0
HLA-DPA1	1	0	0	1	1	0	1	1200.14285714286	0.427525	174	0	0	0	0	0	0	1	1
HLA-DQA1	1	0	0	1	1	0	1	1291.90909090909	0.404175	116	5	0	0	0	0	0	1	0
HLA-DQB2	1	0	0	1	1	0	1	1512.5	0.473825	88	16	0	0	0	0	0	1	0
HLA-DRB1	1	0	0	1	1	0	1	1046.125	0.4115	114	2	0	0	0	0	0	1	1
HLA-DRB5	1	0	0	1	1	0	1	1260	0.4284	6	6	0	0	0	0	0	1	0
HLA-E	1	0	0	1	1	0	1	2601	0.554628571428571	84	0	0	0	0	0	0	1	1
HLA-G	1	0	0	1	1	0	1	1255.68181818182	0.56325	124	0	0	0	0	0	0	1	0
HLX	1	0	0	0	1	0	0	1487.5	0.5442	7	0	1	1	0	0	0	0	0
HMGB1	1	0	0	0	1	1	0	2638.83333333333	0.4199	20	0	1	1	0	0	0	0	1
HMGB2	1	0	0	0	1	1	0	1181.25	0.5022	12	0	1	1	1	0	0	0	0
HMGCS1	1	0	0	0	0	0	0	2490.66666666667	0.3881	22	0	1	1	1	0	0	0	0
HMGCS2	1	1	0	0	0	0	0	2176.5	0.4186	14	0	1	0	0	1	0	0	0
HMGN1	1	0	0	0	1	0	0	1061.75	0.4226	44	0	1	1	1	0	0	0	0
HMGN2	1	0	0	0	1	0	0	1169.5	0.4834	31	0	0	1	1	0	0	0	0
HMMR	1	0	0	0	1	1	0	2062.5	0.3697	32	0	1	0	1	0	0	0	1
HMOX2	1	0	0	1	1	1	0	1287.41176470588	0.4762	74	0	1	0	0	0	0	1	0
HMSD	1	0	0	0	0	0	0	1131.5	0.4151	13	0	0	0	1	0	0	0	0
HNF1A	1	1	0	0	1	0	0	2399.83333333333	0.522	35	0	1	1	1	0	0	0	0
HNF1B	1	0	0	0	1	0	0	2030.57142857143	0.48105	44	0	1	1	0	0	0	0	0
HNF4G	1	0	0	0	1	0	0	2968.5	0.355	19	0	1	1	0	0	0	0	0
HNMT	1	0	0	0	0	0	0	1305.4	0.3683	22	0	1	0	1	0	0	0	0
HNRNPA0	1	0	0	0	1	0	0	8726	0.4107	1	1	1	1	0	0	0	0	0
HNRNPA1	1	0	0	0	1	0	0	1315.3	0.4213	42	0	0	0	1	0	0	0	0
HNRNPA1L2	1	0	0	0	1	0	0	3011	0.4198	1	1	0	0	1	0	0	0	0
HNRNPA2B1	1	0	0	0	1	0	0	2659.5	0.4007	27	0	1	1	1	0	0	0	0
HNRNPA3	1	0	0	0	1	0	0	2532.25	0.4	21	0	1	1	1	0	0	0	0
HNRNPAB	1	0	0	0	1	0	0	1666.875	0.5369	29	0	1	1	1	0	0	0	0
HNRNPC	1	0	0	0	1	1	0	1381.34615384615	0.3978	76	0	0	1	1	0	0	0	0
HNRNPH1	1	0	0	0	1	0	0	1029.56666666667	0.4597	114	0	1	1	0	0	0	0	0
HNRNPH2	1	0	0	0	1	0	0	2223	0.3949	2	2	1	1	0	0	0	0	0
HNRNPH3	1	0	0	0	1	0	0	1835.5	0.3982	32	0	1	1	0	0	0	0	0
HNRNPK	1	0	0	0	1	0	0	1946	0.3912	35	0	1	1	1	0	0	0	0
HNRNPL	1	0	0	0	1	0	0	1537.66666666667	0.5373	36	0	0	1	1	0	0	0	0
HNRNPM	1	0	0	0	1	0	0	1359.75	0.4668	50	0	1	0	0	0	0	0	0
HNRNPR	1	0	0	0	1	0	0	3214.16666666667	0.3885	32	0	1	1	1	0	0	0	0
HNRNPU	1	0	0	0	1	1	0	3570.33333333333	0.4052	27	0	0	1	1	0	0	0	1
HOMER2	1	0	0	0	1	1	0	3709	0.4538	25	0	1	1	1	0	0	0	0
HOMEZ	1	0	0	0	1	1	0	3093.33333333333	0.4543	9	0	0	1	1	0	0	0	0
HOXA10	1	0	0	0	1	1	0	2095.33333333333	0.5359	13	0	1	1	1	0	0	0	0
HOXA13	1	0	0	0	1	0	0	5030	0.4538	4	0	1	1	0	0	0	0	0
HOXA4	1	0	0	0	1	0	0	1513	0.5704	8	0	1	1	0	0	0	0	0
HOXA6	1	0	0	0	1	0	0	989	0.5382	5	0	1	1	0	0	0	0	0
HOXA9	1	0	0	0	1	0	0	1428.5	0.5523	13	0	1	1	1	0	0	0	0
HOXB4	1	0	0	0	1	0	0	3757	0.541	2	2	1	1	0	0	0	0	0
HOXB6	1	0	0	0	1	0	0	1810	0.5406	11	0	1	1	0	0	0	0	0
HOXB8	1	0	0	0	1	0	0	1022.66666666667	0.5841	6	0	1	1	0	0	0	0	0
HOXC10	1	0	0	0	1	0	0	1231	0.5292	10	0	1	0	0	0	0	0	0
HOXC11	1	0	0	0	1	0	0	2650	0.5598	4	0	1	0	1	0	0	0	0
HOXC13	1	0	0	0	1	0	0	2423	0.4909	2	2	1	1	0	0	0	0	0
HOXC5	1	0	0	0	1	0	0	1805	0.5882	2	2	1	0	0	0	0	0	0
HOXC8	1	0	0	0	1	0	0	1889	0.5278	2	2	1	1	0	0	0	0	0
HOXD11	1	0	0	0	1	0	0	1079.5	0.616	8	0	1	1	0	0	0	0	0
HOXD13	1	0	0	0	1	0	0	2240	0.4849	2	2	1	1	0	0	0	0	0
HPCA	1	0	0	0	0	0	0	1468	0.5712	10	0	1	0	1	0	0	0	0
HPCAL1	1	0	0	0	0	0	0	1829	0.5212	23	0	1	0	0	0	0	0	0
HPD	1	0	0	0	0	1	0	1564	0.514	23	0	1	0	1	0	1	1	0
HPGDS	1	0	0	0	0	0	0	1636	0.3855	9	0	1	0	1	0	0	0	0
HPR	1	0	0	0	0	0	1	996	0.4488	12	0	0	0	0	0	0	0	0
HPS6	1	0	0	0	1	0	0	2649	0.6421	1	1	1	0	0	0	0	1	0
HRAS	1	0	0	0	1	0	0	965.428571428571	0.6901	22	0	1	1	1	0	1	0	0
HRASLS	1	0	0	0	1	0	0	782	0.3784	7	0	0	0	0	0	0	0	0
HRG	1	0	0	0	1	1	1	2015	0.4362	14	0	0	0	0	0	0	0	0
HRH2	1	0	0	1	1	0	0	1820.5	0.5008	4	0	1	0	0	0	0	0	0
HRK	1	0	0	1	1	0	0	3188	0.49	11	0	1	0	0	1	0	0	0
HS3ST3B1	1	0	0	1	1	0	0	4087.5	0.4599	4	1	0	0	0	0	0	0	0
HS3ST5	1	0	0	1	1	0	0	3322.5	0.3756	7	0	1	0	0	0	0	0	0
HS6ST1	1	0	0	1	1	1	0	3932	0.5308	9	0	1	0	0	0	0	0	0
HS6ST2	1	0	0	1	1	0	0	2701	0.4121	11	0	1	0	0	0	0	0	0
HS6ST3	1	0	0	1	1	0	1	7438.5	0.3799	3	0	1	0	0	0	0	0	0
HSCB	1	0	0	0	1	1	0	977.25	0.467	18	0	1	0	1	1	0	0	0
HSD11B1L	1	0	0	0	1	0	1	1270.78947368421	0.5824	48	0	0	0	0	0	0	0	0
HSD11B2	1	0	0	0	1	0	0	1267	0.5984	12	0	1	0	1	0	0	1	0
HSD17B1	1	0	0	0	1	0	0	2435.33333333333	0.5695	13	0	0	0	1	0	0	0	0
HSD17B10	1	1	0	0	1	0	0	899.666666666667	0.5202	14	0	1	0	1	1	0	1	0
HSD17B11	1	0	0	0	1	0	1	1368	0.3992	20	0	1	0	1	0	0	0	0
HSD17B12	1	0	0	1	0	0	0	1341.66666666667	0.3909	42	0	1	0	0	0	0	1	0
HSD17B14	1	0	0	0	1	0	0	864.5	0.5149	17	1	1	0	1	0	0	0	0
HSD17B2	1	0	0	1	1	0	0	2097.5	0.4239	15	0	0	0	0	0	0	1	0
HSDL1	1	0	0	0	0	0	0	1295.4	0.4507	23	0	1	0	0	1	0	0	0
HSDL2	1	0	0	0	1	0	0	3166.5	0.4081	18	0	1	0	0	1	0	0	0
HSF1	1	0	0	0	1	1	0	1136.5	0.5687	46	0	1	1	1	0	0	0	0
HSP90B1	1	0	0	0	1	1	1	1212.2	0.3978	39	0	1	1	1	0	0	1	0
HSPA14	1	0	0	0	1	0	0	1390.33333333333	0.3955	25	0	1	0	1	0	0	0	0
HSPA1A	1	0	0	0	1	1	0	2196	0.59762	15	0	0	0	1	0	0	0	0
HSPA1B	1	0	0	0	1	1	0	2387	0.587525	8	2	0	0	1	0	0	0	0
HSPA2	1	0	0	0	1	0	0	4083.5	0.4554	5	0	1	1	1	1	0	0	1
HSPA4	1	0	0	0	1	1	0	2528.75	0.4131	39	0	1	0	1	0	0	0	0
HSPA8	1	0	0	0	1	1	0	1297.88235294118	0.4925	58	0	1	1	1	0	0	0	0
HSPD1	1	0	0	0	1	1	0	1022.66666666667	0.4278	43	0	1	0	1	1	1	1	1
HTR1D	1	0	0	1	1	0	0	2835	0.4875	1	1	1	0	0	0	0	0	0
HTR1E	1	0	0	1	1	0	0	2052	0.385	2	2	0	0	0	0	0	0	0
HTR2B	1	0	0	1	1	0	0	2246	0.3492	4	4	1	0	1	0	0	0	0
HTR2C	1	0	0	1	1	0	0	4230.33333333333	0.3504	10	3	1	0	1	0	0	0	0
HTR4	1	0	0	1	0	0	0	1920.09090909091	0.3887	33	0	1	0	1	0	0	0	0
HTR6	1	0	0	1	1	0	0	1984	0.5293	3	3	1	0	0	0	0	0	0
HTR7	1	0	0	1	1	1	0	3062.33333333333	0.4061	5	1	1	0	0	0	0	0	0
HTRA4	1	0	0	1	1	0	1	2095	0.4593	9	9	0	0	0	0	0	0	0
HTT	1	0	0	0	1	1	0	6951.5	0.4552	92	0	1	1	1	1	1	1	0
HUNK	1	0	0	0	1	0	0	2910.33333333333	0.4587	17	0	1	0	1	0	0	0	0
HUWE1	1	0	0	0	1	1	0	7277.14285714286	0.412	110	0	1	1	1	0	0	0	0
HYAL1	1	0	0	0	1	0	1	1505.22222222222	0.5329	20	0	1	0	1	0	0	0	0
HYLS1	1	0	0	0	1	0	0	1891.33333333333	0.4134	8	1	1	1	1	0	0	0	0
HYOU1	1	0	0	1	1	0	1	1859.93333333333	0.5398	144	0	1	0	0	0	0	1	0
IARS	1	0	0	0	0	0	0	2854.85714285714	0.4123	56	0	1	0	1	0	0	0	0
IARS2	1	0	0	0	1	1	0	3560	0.3921	30	0	1	0	1	1	0	0	0
ICAM4	1	0	0	1	1	0	1	1259	0.608	8	0	0	0	1	0	0	0	0
ICAM5	1	0	0	1	1	0	1	1812	0.6395	19	0	1	0	0	0	0	0	0
ICMT	1	0	0	1	1	0	0	2870	0.4959	11	0	1	0	0	0	0	1	0
ICOS	1	1	0	1	0	0	1	2586.5	0.3827	6	2	0	0	0	0	0	0	0
IDE	1	0	0	0	1	0	0	3581.75	0.4071	44	0	1	1	1	1	0	0	1
IDH1	1	1	0	0	0	0	0	1554.66666666667	0.4127	28	0	1	0	1	1	0	0	0
IDH2	1	1	0	0	1	0	0	1718.5	0.5254	17	0	1	0	0	1	0	0	0
IDH3B	1	0	0	0	1	0	0	1123.16666666667	0.5138	33	0	1	1	0	1	0	0	0
IDH3G	1	0	0	0	1	0	0	1243.5	0.5877	38	0	1	0	0	1	0	0	0
IDI1	1	0	0	0	1	0	0	1253	0.4332	13	0	1	0	1	0	0	0	0
IFI16	1	0	0	0	1	0	0	1827.27272727273	0.3834	35	0	0	1	1	0	0	0	0
IFI30	1	0	0	0	1	0	1	772.5	0.568	11	0	0	0	1	0	0	0	0
IFIT3	1	0	0	0	0	0	0	2475.5	0.4323	3	1	0	0	1	1	0	0	0
IFNA10	1	0	0	0	0	0	1	963	0.4112	1	1	0	0	0	0	0	0	0
IFNA13	1	0	0	0	1	0	1	1086.5	0.3697	2	0	0	0	0	0	0	0	0
IFNA14	1	0	0	0	1	0	1	990	0.398	1	1	0	0	0	0	0	0	0
IFNA2	1	0	0	0	1	0	1	1135	0.3974	1	1	0	0	0	0	0	0	0
IFNA21	1	0	0	0	0	0	1	1024	0.3936	1	1	0	0	0	0	0	0	0
IFNA4	1	0	0	0	0	0	1	978	0.4213	1	1	0	0	0	0	0	0	0
IFNA5	1	0	0	0	0	0	1	987	0.4032	1	1	0	0	0	0	0	0	0
IFNA6	1	0	0	0	1	0	1	1124	0.375	2	0	0	0	0	0	0	0	0
IFNA7	1	0	0	0	1	0	1	737	0.4478	1	1	0	0	0	0	0	0	0
IFNA8	1	0	0	0	0	0	1	1039	0.4062	1	1	0	0	0	0	0	0	0
IFNGR1	1	1	0	1	1	0	1	1423.75	0.3881	15	0	0	0	0	0	0	0	0
IFNK	1	0	0	1	1	1	0	1140	0.3876	2	2	0	0	0	0	0	0	0
IFT20	1	0	0	0	1	1	0	811.6	0.4779	33	0	1	0	0	0	1	0	0
IFT27	1	0	0	0	0	0	0	859.666666666667	0.5118	29	0	1	0	0	0	0	0	0
IGBP1	1	0	0	0	1	1	0	1764	0.4289	8	5	1	0	1	0	0	0	0
IGF1R	1	0	0	1	1	1	1	4328.33333333333	0.4452	56	0	1	0	0	0	0	0	0
IGF2	1	0	0	0	1	0	1	3121.75	0.6044	19	0	0	0	0	0	0	0	0
IGF2BP1	1	0	0	0	1	0	0	4795.5	0.4735	25	0	1	1	1	0	0	0	0
IGF2R	1	0	0	1	1	0	1	7401	0.4555	57	0	1	1	1	0	0	0	1
IGFBP1	1	0	0	0	1	0	1	1541	0.4883	8	1	0	0	0	0	0	0	0
IGFBP4	1	0	0	0	1	0	1	2200	0.53	4	4	1	0	0	0	0	0	0
IGFBP5	1	0	0	0	1	0	1	3466.5	0.5077	8	0	1	0	0	0	0	0	0
IGFBP6	1	0	0	0	1	0	1	1019.33333333333	0.5426	11	0	1	0	1	0	1	0	0
IGLL1	1	1	0	0	1	0	0	757	0.5503	7	0	0	0	0	0	0	0	0
IGSF8	1	0	0	1	1	0	1	1989.75	0.589	14	0	1	0	0	0	0	0	0
IK	1	0	0	0	1	1	0	964	0.4521	45	0	1	1	0	0	0	0	0
IKBKAP	1	1	0	0	1	0	0	4189.33333333333	0.3991	42	0	1	0	1	0	0	0	0
IKBKB	1	0	0	0	1	1	0	2109.44444444444	0.4825	72	0	1	1	1	0	0	0	0
IKBKG	1	1	0	0	1	1	0	1385.35714285714	0.5686	35	0	1	1	1	0	0	0	0
IKZF2	1	0	0	0	1	0	0	2948.07692307692	0.3484	31	0	1	1	0	0	0	0	0
IKZF4	1	0	0	0	1	0	0	3100.66666666667	0.4811	37	0	1	1	0	0	0	0	0
IKZF5	1	0	0	0	1	0	0	4548.5	0.3833	13	0	1	0	0	0	0	0	0
IL10RB	1	1	0	1	1	0	1	1215.66666666667	0.4724	16	0	0	0	0	0	0	0	0
IL12A	1	0	0	0	1	0	0	1222.66666666667	0.4349	16	0	0	0	1	0	0	0	0
IL12RB1	1	1	0	1	1	0	1	1544.16666666667	0.511	31	0	0	0	0	0	0	0	0
IL13	1	0	0	1	1	0	1	890.5	0.5666	16	0	0	0	1	0	0	0	0
IL16	1	0	0	0	1	0	0	3600.2	0.4365	51	0	1	1	1	0	0	0	0
IL17A	1	0	0	0	1	0	1	1859	0.3754	3	3	0	0	1	0	0	0	0
IL17C	1	0	0	0	1	0	1	1044	0.6426	5	0	1	0	0	0	0	0	0
IL17RB	1	0	0	1	1	0	1	1529	0.4537	16	0	1	0	1	0	0	0	1
IL17RC	1	0	0	1	1	0	1	1709	0.5121	65	0	0	0	0	0	0	0	0
IL17RE	1	0	0	1	1	0	1	2070.14285714286	0.5185	35	0	0	0	1	0	0	0	0
IL18	1	0	0	0	0	0	0	1010.66666666667	0.3923	18	0	0	0	1	0	0	0	0
IL18R1	1	0	0	1	1	0	1	2450.25	0.3954	19	0	0	0	0	0	0	0	0
IL1B	1	0	0	0	1	0	0	930.666666666667	0.4541	20	0	0	0	1	0	0	0	0
IL1R1	1	0	0	1	0	0	1	1770.84615384615	0.4138	38	0	0	1	0	0	0	0	1
IL1RAP	1	0	0	1	1	0	1	2946.21428571429	0.3794	43	0	1	0	1	0	0	0	0
IL1RAPL2	1	0	0	1	1	0	1	2137.5	0.3745	15	0	1	0	0	0	0	0	0
IL1RN	1	1	0	0	1	0	1	1646	0.4604	21	0	0	0	1	0	0	0	0
IL20	1	0	0	0	1	0	1	1210.33333333333	0.437	9	2	1	0	0	0	0	0	0
IL21	1	0	0	0	0	0	1	668	0.3863	7	2	0	0	0	0	0	0	0
IL22	1	0	0	1	1	0	1	1159	0.399	8	3	0	0	0	0	0	0	0
IL25	1	0	0	1	0	0	1	1029.5	0.4904	5	0	1	0	0	0	0	0	0
IL26	1	0	0	0	1	0	1	1075	0.3629	5	5	0	0	1	0	0	0	0
IL27RA	1	0	0	1	1	0	1	2962	0.5176	14	14	0	0	0	0	0	0	0
IL2RB	1	0	0	1	1	0	1	1285.6	0.5421	22	0	0	0	0	0	0	0	0
IL31RA	1	0	0	1	1	0	1	2421.625	0.4213	28	4	0	0	0	0	0	0	0
IL36A	1	0	0	0	1	0	0	888	0.4218	4	4	0	0	0	0	0	0	0
IL3RA	1	0	0	1	1	0	1	1281.33333333333	0.5454	15	3	0	0	0	0	0	0	0
IL4	1	0	0	0	1	1	1	582.333333333333	0.48	9	0	0	0	0	0	0	0	0
IL4R	1	0	0	1	1	0	1	1320.57142857143	0.4992	46	0	0	0	0	0	0	0	0
IL6R	1	0	0	1	1	0	1	2100.83333333333	0.4912	25	0	0	0	0	0	0	0	1
IL7	1	0	0	0	1	0	1	1405	0.3546	23	0	0	0	0	0	0	0	0
IL7R	1	1	0	1	1	0	1	1365.57142857143	0.3918	28	0	0	0	0	0	0	0	0
IL9R	1	0	0	1	1	0	0	1988	0.5582	20	0	0	0	0	0	0	0	0
ILF2	1	0	0	0	1	0	0	1191.75	0.4437	22	0	1	1	1	0	0	0	0
ILF3	1	0	0	0	1	0	0	1694.85	0.509	66	0	1	1	1	1	0	0	0
ILK	1	1	0	0	0	0	0	1326.18181818182	0.4978	44	0	1	0	1	0	0	0	0
IMMP1L	1	0	0	0	1	0	0	542.375	0.3491	32	0	1	0	0	1	0	0	0
IMMP2L	1	0	0	0	0	0	0	878.428571428571	0.3611	27	0	1	0	0	1	0	0	0
IMP4	1	0	0	0	1	1	1	971.166666666667	0.5358	47	0	1	0	0	0	0	0	0
IMPA2	1	0	0	0	0	0	0	1049.125	0.4927	33	0	1	0	1	0	0	0	0
IMPACT	1	0	0	0	1	0	0	1216.6	0.3835	22	0	1	0	1	0	0	0	0
IMPAD1	1	0	0	1	1	0	0	2756.66666666667	0.3821	11	0	1	0	0	0	1	0	0
IMPDH2	1	0	0	0	0	0	0	1325.66666666667	0.5338	38	0	1	1	1	0	0	0	0
IMPG2	1	0	0	1	1	1	1	8337	0.376	19	19	1	0	0	0	0	0	0
INA	1	0	0	0	1	1	0	3220	0.4588	11	1	1	0	1	0	0	0	0
ING2	1	0	0	0	1	1	0	894	0.4691	4	0	1	1	1	0	1	0	0
INHBA	1	0	0	0	1	0	1	3848	0.4168	7	0	1	0	0	0	0	0	0
INHBB	1	0	0	0	1	0	1	3204	0.5609	2	2	1	0	1	0	0	0	0
INHBC	1	0	0	0	1	0	1	1992	0.468	2	2	1	0	0	0	0	0	0
INMT	1	0	0	0	0	0	0	1681	0.5011	11	0	0	0	1	0	0	0	0
INPP4B	1	0	0	1	1	1	0	2237.0625	0.3641	77	0	1	0	1	0	0	0	0
INPP5A	1	0	0	0	0	0	0	1251.4	0.5413	26	0	1	0	0	0	0	0	0
INPP5D	1	0	0	0	1	1	0	2972.6	0.48785	53	0	1	0	1	0	0	0	0
INPP5F	1	0	0	0	1	1	0	1727	0.412	33	0	1	0	0	0	0	0	0
INPP5K	1	0	0	0	1	0	0	1216.28571428571	0.5388	51	0	1	1	1	0	0	1	0
INS-IGF2	1	0	0	0	1	0	1	1267	0.6119	12	0	0	0	0	0	0	0	0
INSM1	1	0	0	0	1	0	0	2829	0.6313	1	1	1	1	0	0	0	0	0
INSM2	1	0	0	0	1	0	0	3013	0.5821	1	1	0	1	1	0	0	0	0
INSR	1	0	0	1	1	0	1	4776	0.4745	33	0	1	0	0	0	0	0	0
INSRR	1	0	0	1	1	0	1	5101	0.5551	22	22	1	0	0	0	0	0	0
INTS12	1	0	0	0	1	0	0	1116.1	0.3656	32	0	1	0	0	0	0	0	0
INTS3	1	0	0	0	1	1	0	3008.66666666667	0.4832	106	0	1	1	0	0	0	0	0
IP6K3	1	0	0	0	1	0	0	2716	0.5341	9	4	1	1	1	0	0	0	0
IPMK	1	0	0	0	0	0	0	6133	0.3862	6	6	1	1	0	0	0	0	0
IPO9	1	0	0	0	1	1	0	6022	0.4191	31	0	1	1	1	0	0	0	0
IPP	1	0	0	0	0	0	0	2530	0.4234	16	0	1	0	1	0	0	0	0
IQCC	1	0	0	0	0	0	0	2139.5	0.554	10	0	0	0	0	0	0	0	0
IQGAP1	1	0	0	0	1	1	1	3134.66666666667	0.4077	76	0	1	0	1	0	0	0	0
IQGAP2	1	0	0	0	1	1	0	2758.63636363636	0.4047	73	0	1	0	1	0	0	0	1
IRAK4	1	1	0	0	1	1	0	1797.5	0.3758	36	0	1	1	1	0	0	0	0
IREB2	1	0	0	0	1	0	0	2275.71428571429	0.3942	41	0	1	0	1	1	0	0	0
IRF2BP1	1	0	0	0	1	0	0	2564	0.6849	1	1	1	0	0	0	0	0	0
IRF2BP2	1	0	0	0	1	0	0	4639	0.4801	5	0	1	1	1	0	0	0	0
IRF2BPL	1	0	0	0	1	1	0	4157	0.6281	1	1	1	1	0	0	0	0	0
IRF4	1	0	0	0	1	0	0	3469	0.4833	17	0	1	1	1	0	0	0	0
IRF6	1	0	0	0	1	0	0	3196.33333333333	0.4496	15	0	1	1	1	0	0	0	0
IRF8	1	1	0	0	1	0	0	1134.66666666667	0.5002	30	0	1	1	1	0	0	0	0
IRF9	1	0	0	0	1	0	0	1015.42857142857	0.5395	37	0	0	1	1	0	0	0	0
IRGC	1	0	0	0	1	0	0	1294	0.583	4	0	1	0	0	0	0	0	0
IRS2	1	0	0	0	1	0	0	8138	0.4675	2	2	1	0	1	0	0	0	0
IRX3	1	0	0	0	1	1	0	1522.5	0.6454	8	0	1	1	1	0	0	0	0
IRX6	1	0	0	0	1	1	0	3128	0.5586	9	0	1	1	0	0	0	0	0
ISCU	1	0	0	0	1	0	0	1032.42857142857	0.4576	27	0	1	1	1	1	0	0	0
ISL1	1	0	0	0	0	0	0	1720	0.4432	11	0	1	1	1	1	0	0	0
ISX	1	0	0	0	1	0	0	3239	0.4722	7	2	0	1	0	0	0	0	0
ISY1	1	0	0	0	1	1	0	1624.6	0.4522	25	0	0	0	0	0	0	0	0
ISY1-RAB43	1	0	0	0	1	1	0	4868	0.482	13	13	0	0	0	0	0	0	0
ITGA2B	1	0	0	1	1	0	1	1370	0.5483	49	0	1	0	0	0	0	0	1
ITGA3	1	0	0	1	1	0	1	1756.14285714286	0.5264	59	0	1	0	1	0	0	0	1
ITGA4	1	0	0	1	1	0	1	2554	0.3612	48	0	1	0	0	0	0	0	1
ITGA6	1	0	0	1	1	0	1	3277.85714285714	0.418	44	0	1	0	0	0	0	0	1
ITGA7	1	0	0	1	1	0	0	2119.5	0.5153	69	0	1	0	1	0	0	0	1
ITGA9	1	0	0	1	1	0	1	3593.33333333333	0.4464	34	0	1	0	0	0	0	0	0
ITGAM	1	0	0	1	1	0	1	2330.75	0.4336	44	0	1	1	0	0	0	0	1
ITGAV	1	0	0	1	1	0	1	4489.25	0.3578	43	0	1	0	0	0	0	0	1
ITGB1	1	0	0	1	1	0	1	1209	0.3915	59	0	1	0	1	0	0	0	1
ITGB3BP	1	0	0	0	0	1	0	1092.33333333333	0.3668	36	0	0	1	1	0	0	0	0
ITGB4	1	0	0	0	1	0	1	3508	0.5798	66	0	1	0	0	0	0	0	1
ITPK1	1	0	0	0	0	0	0	2231.375	0.5385	32	0	1	0	1	0	0	0	0
ITPKA	1	0	0	0	1	0	0	1338	0.5971	14	0	1	0	1	0	0	0	0
IVD	1	0	0	0	0	1	0	1259.66666666667	0.509	37	0	1	0	0	1	0	0	0
IVNS1ABP	1	0	0	0	1	0	0	1836.33333333333	0.3735	30	0	1	1	1	0	0	0	0
JAG2	1	0	0	1	1	0	1	5777.5	0.6588	34	0	1	0	0	0	0	0	0
JAK3	1	1	0	0	1	0	0	4346.66666666667	0.5493	38	0	1	0	1	0	0	0	0
JDP2	1	0	0	0	1	1	0	2495.8	0.5	16	0	1	1	0	0	0	0	0
